latitude,longitude,depth,mag,time
67.5838,-155.3715,2.2,0.7,1669603894769
37.0894,-32.4044,10,5.9,1669603883655
36.7856667,-121.48,5.87,0.84,1669603778470
-20.8759,-178.4798,537.459,4.5,1669603662335
51.5814,-176.3768,41.2,1.8,1669603643577
31.67311744,-104.5022851,6.337231444999999,2,1669603571783
33.2186667,-116.7501667,10.97,0.68,1669603396870
35.27866667,-98.02233333,7.5,1.2,1669603282050
35.27733333,-98.01633333,6.98,1.15,1669603212060
35.2755,-98.02166667,7,1.15,1669603181270
64.7678,-147.9197,20.6,0.6,1669603106763
44.7268333,-111.0248333,7.97,0.57,1669603083210
51.7473,-177.1763,71.8,1.9,1669603081736
61.1749,-152.5664,139.8,2,1669602977977
64.002,-149.1999,13.7,0.9,1669602878480
35.28283333,-98.01716667,6.75,2.9,1669602816759
35.27866667,-98.03,7.13,1.23,1669602641960
35.6731667,-117.529,6.71,1.13,1669602457130
56.0846,-156.6815,3.7,2,1669602204892
60.4364,-152.7711,10.2,1.2,1669602188747
61.5186,-146.613,14.3,1.5,1669601702528
35.27766667,-98.02033333,6.11,1.27,1669601385450
38.8274994,-122.8528366,2.13,0.37,1669601345840
61.3526,-146.794,8.1,2.1,1669601293923
35.28716667,-98.01516667,7.06,1.67,1669600922060
52.2759,-170.458,35,3.4,1669600882499
61.2225,-151.754,80.6,1.6,1669600689481
61.6446,-146.3433,19.6,1.2,1669600688091
31.60928415,-103.9636918,8.856616211,2.5,1669600499726
19.16233253479,-155.353668212891,26.9500007629395,1.96000004,1669600440850
35.27116667,-98.01016667,5.98,1.02,1669600063659
35.28183333,-98.01883333,7.03,1.25,1669600004600
38.8120003,-122.8085022,1.23,0.84,1669599960910
31.12566595,-103.693228,5.180371094,2.2,1669599236102
31.61602011,-104.1278055,7.057055663999999,1.7,1669598917525
63.8343,-148.6221,111.6,1.2,1669598473864
59.175,-152.1366,50.5,2,1669598435899
54.5156,-161.5914,53.2,2,1669598375743
33.2186667,-116.7475,11.09,0.7,1669598248040
61.4876,-149.9327,50.4,1.8,1669598130314
35.26916667,-98.031,6.29,0.97,1669598032979
58.0971666666667,-154.780666666667,16.93,0.04,1669597961320
63.9636,-149.7885,13.8,0.8,1669597793422
38.1792,-117.7889,9.9,1.5,1669597471216
61.3942,-150.1815,41.7,1.2,1669597216361
60.0366,-152.9463,107.6,1.7,1669597167588
60.0748,-152.8585,109.5,1.8,1669596955542
58.1282,-156.3443,5.5,1,1669596854713
54.4893,-161.5326,35,2.8,1669596846652
31.60929087,-103.96154,7.674047852000001,1.8,1669596756745
33.4943333,-116.4695,15.96,0.65,1669596474820
46.5795,-119.2995,15.65,1.1400000000000001,1669596325680
61.213,-149.9127,38.7,1.4,1669596150668
60.3247,-152.1971,83.1,1.6,1669595921633
63.1006,-151.5687,13.6,1,1669595879263
63.1091,-151.4882,15.9,1,1669595862163
19.3648338317871,-155.452499389648,5.96999979019165,2.31,1669595101410
54.8075,-159.908,24.3,2.2,1669594929918
53.4458,-166.7973,61.8,2,1669594339517
62.9463,-148.7374,71.8,1.1,1669594055684
53.4906,-163.5233,35,3.8,1669593962174
56.0931,-149.783,13.847,3,1669593480021
60.6286,-142.244,4.3,1,1669593278984
63.1186,-151.4494,12.9,0.9,1669593111886
-17.1393,-175.316,250.003,4,1669593046640
46.848,-121.72116666666666,-1.87,0.66,1669592970130
-25.1221,-112.5903,10,4.7,1669592449516
63.097,-151.4378,0.1,1,1669592360456
37.4315,-118.656,15.78,1.63,1669592280630
37.6173333,-118.9855,3.97,0.34,1669592064690
58.1607,-156.4155,1.6,1.4,1669591796778
64.7727,-148.9323,13.2,0.7,1669591604876
35.9631667,-120.5123333,5.24,0.41,1669591089210
63.1526,-156.8634,3,1.1,1669590840185
38.795166,-122.7734985,3.34,0.39,1669590617670
64.3233,-152.5842,12.3,1.6,1669590607695
25.4182,122.2055,263.919,4.2,1669589944424
31.60975379,-103.9604661,8.342456055,1.8,1669589766037
38.7898331,-122.8011703,6.05,0.35,1669589765440
33.0773333,-116.4825,11.12,0.82,1669589522430
38.795,-122.7736667,3.4,2.12,1669588877560
64.761,-170.9948,16.4,2.6,1669588827683
19.2059993743896,-155.463500976562,34.8699989318848,2.03999996,1669588807230
35.6716667,-117.5351667,3.41,1.83,1669588564560
51.9324,-175.5669,157.7,2.3,1669588537960
31.67966307,-104.4205202,6.028735352,1.6,1669588515713
17.99,-66.9876666666667,9.52,2.26,1669588418040
61.3623,-151.0914,59.5,1.6,1669588233829
38.8330002,-122.8154984,1.69,1.16,1669588230260
52.0125,-174.0211,71.7,2.2,1669587788167
35.27816667,-98.03983333,5.15,1.23,1669587617489
33.509,-116.506,14.08,0.75,1669587411610
58.0893,-154.7676,10,2.2,1669587072824
19.4270000457764,-155.270492553711,0.209999993443489,1.77999997,1669587020770
26.2487,141.9941,25.447,4.2,1669586862573
64.9913,-147.3615,0,1.3,1669586592357
63.1096,-150.9666,119.9,1.5,1669586358626
63.077,-151.5115,5.1,1,1669585937887
51.8539,-177.9589,5.7,1.7,1669585479556
35.2845,-98.0065,6.47,2.35,1669585334250
35.22166667,-97.99733333,7,1.46,1669585316939
41.1763,142.8593,48.932,4.6,1669585246163
64.9803,-147.4769,0,0.7,1669585030174
59.8928,-153.3976,137.3,2.1,1669584891815
61.4647,-146.6907,20.7,1.3,1669584676638
18.8673,147.2869,10,4.4,1669584377812
36.5974,-116.936,9,0.3,1669584283316
61.2602,-151.7842,78.4,1.5,1669584267706
64.9308,-148.9686,14.6,1,1669583752614
33.0475,-116.4406667,8.06,1.01,1669583746660
36.0078333,-118.2953333,14.7,0.98,1669583722920
38.8424988,-122.8253326,1.75,0.86,1669583694210
21.459,144.2199,10,4.5,1669583653695
65.795,-173.5551,0.7,2.6,1669583588133
61.7512,-149.6158,38.7,1.1,1669583482541
58.2495,-155.1552,1.4,0.6,1669583401676
26.4595,142.7137,10,4.3,1669583355454
19.1968326568604,-155.500503540039,31.4200000762939,2,1669582651690
33.502,-116.5103333,14.05,0.83,1669582380310
62.9789,-149.4737,78.6,1.3,1669582369091
21.4723,144.1049,10,5,1669582321367
51.8546666666667,-177.986833333333,4.55,0.79,1669582316520
45.89116666666666,-122.66216666666666,16.6,1.69,1669582244370
51.8468,-177.9734,4.2,1.8,1669582057371
51.8531,-177.9755,4.2,2,1669581939654
33.1713333,-115.6518333,2.72,0.96,1669581880320
51.8523333333333,-177.972833333333,4.72,1.19,1669581599370
60.6816,-151.6821,82.8,1.6,1669581303001
56.8736,-158.1629,1.7,0.8,1669580633199
19.0645,-65.4598,44,3.62,1669580394770
51.8536666666667,-177.9685,3.79,1.49,1669580092750
51.8606666666667,-177.971333333333,4.81,1.31,1669580071250
51.8598333333333,-177.983833333333,5.61,1.28,1669579766250
-18.7197,-172.5204,10,4.3,1669579737985
60.939,-150.3959,44.6,1.3,1669579591625
51.8613333333333,-177.976833333333,4.84,1.22,1669579549920
46.19983333333333,-122.20083333333334,1.62,0.55,1669579540470
51.8591666666667,-177.998166666667,2.91,0.97,1669579375690
39.5681,74.3479,10,4.9,1669579122271
64.762,-147.8915,28.4,2.7,1669578993710
60.0544,-151.2966,44.9,1.9,1669578993675
51.474,-175.611,52.238,4.8,1669578900521
59.8451,-151.9313,62.9,2.1,1669578495374
37.4108333,-119.6676667,15.36,1.61,1669578211810
51.8576666666667,-177.982666666667,4.99,1.06,1669577920150
31.61469421,-103.9959936,8.75378418,2.3,1669577811782
51.8553333333333,-177.971166666667,4.18,0.45,1669577805720
38.7751667,-122.7228333,1.92,0.1,1669577543560
51.5237,-176.1123,25.1,1.8,1669576929869
60.1381,-150.1938,33.1,1.6,1669576914641
36.77433333,-98.323,6.14,1.32,1669576914399
35.658,-117.5661667,6.12,1.01,1669576289100
65.3674,-162.5746,3.9,1.6,1669576236795
38.8390007,-122.8096695,2.03,0.73,1669575679080
66.9157,-148.8401,11.8,2.2,1669575568915
36.5926667,-121.2905,6.34,1.31,1669575169710
35.7673333,-117.5945,5.89,1.2,1669574548220
58.7051,-153.8044,3.3,1.2,1669573872110
58.7918,-152.2706,64.4,1.9,1669573764372
19.1791667938232,-155.455673217773,35.4300003051758,1.83000004,1669573724260
19.1843338012695,-155.489334106445,33.0099983215332,2.00999999,1669573165340
61.8051,-151.2844,73.9,1.4,1669572694403
-59.143,-25.9197,68.248,4.9,1669572467127
38.8401667,-122.8096667,1.94,0.33,1669572414210
51.852,-177.972833333333,4.3,1.14,1669572275760
35.27883333,-98.01583333,6.45,1.31,1669572191189
61.2538,-147.7319,0,1.2,1669572157778
59.6176,-152.8767,94.5,1.8,1669571786792
58.1571666666667,-155.326666666667,-0.41,-0.38,1669571651430
36.6968,-116.2473,0,0.1,1669571573781
19.0883331298828,-155.511840820312,39.9000015258789,2.57,1669571534010
33.9516667,-116.8501667,8.37,0.93,1669571495530
63.2679,-151.7058,6.5,1,1669571116343
62.0775,-151.3522,85.1,1.5,1669570791506
19.0093,-65.4796,49,3.54,1669569885130
62.41,-151.4623,103,1.5,1669569874653
33.68,-116.7316667,15.85,2.03,1669569045970
19.1693325042725,-155.496826171875,30.6299991607666,2.27,1669569041480
63.035,-151.0485,120.6,1.4,1669569034759
38.7888336,-122.7678299,1.72,0.84,1669568615300
35.8658333,-117.6915,4.5,1.44,1669568608400
65.514,-151.0658,7,0.9,1669568085485
-32.2753,-178.4377,37.943,4.2,1669568041174
7.503,-73.2225,139.778,4.4,1669567622911
60.6303333333333,-152.923333333333,9.87,-0.02,1669567611360
19.4475002288818,-155.600997924805,-0.129999995231628,1.95000005,1669567598870
38.159,-117.9045,9.2,1.1,1669567439911
57.1342,-156.35,6.4,2.1,1669566786042
2.6479,128.0317,163.978,4.4,1669566228031
35.27066667,-98.03683333,10.16,1.59,1669566147899
35.29616667,-98.01166667,4.21,1.46,1669566120860
51.8552,-177.9586,3.6,1.8,1669565978222
37.1495,-117.1188,5.7,0.3,1669565755365
19.5048332214355,-155.296340942383,8.09000015258789,2.37,1669565600740
-2.9093,141.951,31.267,4.3,1669565551377
53.5111,-165.3056,40.8,2.3,1669565507060
38.1683,-117.8921,8.3,0.6,1669565404617
38.1675,-117.8933,8.5,1.4,1669565308714
51.8636666666667,-177.981333333333,6.77,1.29,1669564753720
56.6374,-154.9353,9.7,1.8,1669564139713
61.6813,-151.0344,69,1.6,1669564024112
33.4701667,-116.5661667,8.7,0.54,1669563818000
51.8491666666667,-177.983666666667,-1.62,1.13,1669563650960
51.8448333333333,-178.003666666667,-1.73,1.09,1669563587330
51.8533333333333,-177.976,4.53,1.12,1669563025710
-34.692,-71.8408,43.754,4.2,1669562978281
34.51233333,-97.2385,4.53,1.82,1669562965730
51.8705,-177.044833333333,-1.78,0.05,1669562520720
60.4634,-152.0051,88.5,2,1669561833847
33.6888333,-116.7873333,17.13,0.54,1669561212810
51.5595,-176.9435,33.2,1.8,1669561086142
62.5977,-150.2328,13.5,1,1669560475512
38.8376656,-122.8083344,2.1,0.36,1669560474310
31.68203222,-104.4097746,6.080151367,2,1669560353634
38.8376656,-122.8081665,2.03,0.85,1669560310070
65.6805,-155.0265,7.3,1.8,1669560022744
58.2078333333333,-155.224833333333,4.1,-0.09,1669559124640
59.8549,-152.4389,80.8,1.6,1669559002547
19.1685009002686,-155.474670410156,31.3600006103516,1.87,1669558783710
33.1593333,-116.017,3.45,1.57,1669558262020
33.2185,-116.748,11.42,1.22,1669558038490
61.7335,-150.8669,69.9,1.3,1669557932515
-55.1058,-128.5218,10,5.5,1669557850426
35.26733333,-98.0425,11.83,1.33,1669557776140
60.3817,-151.0889,57.2,1.8,1669557412567
62.1757,-152.8464,50.9,1.1,1669557280369
61.695,-150.083,46.5,1.5,1669557189798
52.5767,-166.614,10,3.2,1669556909191
51.4234,-177.0521,31.4,1.8,1669556862592
67.8602,-162.7224,11.6,1.1,1669556609844
59.8628,-139.1697,13.5,1.6,1669555815608
62.8953,-150.9081,101,1.4,1669555672632
19.2180004119873,-155.503494262695,32.3800010681152,2.82,1669554864690
61.4108,-150.1149,44.9,1.4,1669554683412
65.685,-155.0421,6.7,1.3,1669554635430
38.1707,-117.8936,10.7,0.5,1669554520909
37.5153333,-118.8698333,0.47,0.75,1669554491130
61.5374,-150.002,45.2,1.3,1669554213459
60.2035,-152.7614,116.3,1.7,1669553785856
19.154333114624,-155.374160766602,28.8400001525879,2.17,1669553672950
63.497,-147.668,3.8,1.1,1669553540964
53.1087,-167.5789,56.1,2.2,1669553503452
51.9986,-173.9294,12.1,2,1669553497109
54.9951,-159.5488,6.7,2,1669553431680
63.1846,-150.3315,117.8,1.3,1669553145506
18.6853333333333,-65.729,72.59,3.43,1669553098870
63.0592,-149.5153,77.9,1.3,1669552989030
61.8085,-150.8781,70.2,1.2,1669552682158
68.4603,-146.1996,10,0.9,1669552633074
36.0223333,-121.548,6.33,2.35,1669552391210
19.1241,120.8495,32.268,4.3,1669552311615
33.2161667,-116.7413333,11.42,0.58,1669552262190
36.5324,-116.0965,6.9,0.3,1669552250600
38.795166,-122.7543335,2.73,0.86,1669552222850
38.8143349,-122.8218307,2.58,0.85,1669552128020
62.7491,-150.6262,76.9,1.3,1669552105185
54.4393,-159.5424,22.3,2,1669552032122
35.28233333,-98.02916667,4.94,1.38,1669551965530
60.037,-141.4607,4.7,1.7,1669551711801
62.8626,-149.7568,77.5,1.2,1669551001313
65.4071,-163.8586,2.1,1.6,1669550902053
36.7903333,-121.3355,6.79,1.82,1669550875770
26.3799,142.6984,10,4.3,1669550048842
62.0517,-150.6691,8.3,1.7,1669550035648
65.4086,-163.7735,6,1.3,1669549933417
33.686,-116.7235,15.33,1.87,1669549827260
33.1608333,-116.0193333,3.29,2.63,1669549785090
-1.697,99.935,39.819,4.3,1669549046261
60.3961,-149.0553,12.3,1.5,1669548846251
35.28266667,-98.01666667,7.13,1.13,1669548725910
65.4407,-163.7852,8.8,1.9,1669548670345
9.3036,126.8465,10,4.2,1669548633416
67.3732,-165.115,13.1,2.2,1669548443438
61.7469,-149.7334,37.5,1.9,1669548280407
60.1067,-152.5986,94.1,1.7,1669548132742
18.7681,121.4185,40.592,4.2,1669548126149
61.0792,-149.2358,17.3,1.4,1669548064213
64.0337,-148.1362,106.2,1.2,1669547366315
65.3901,-163.852,6.2,1.9,1669546781340
55.6431,162.6371,40.948,4.7,1669546411199
62.3311,-148.5073,42.1,1.1,1669546299255
65.3951,-163.9072,13,1.2,1669546154898
61.0513,-152.4532,114.3,1.6,1669545655100
69.6915,-143.7629,17.4,1.1,1669545586385
65.4224,-163.8564,13.4,2.3,1669545357880
65.4001,-163.7535,2.3,1.3,1669545221617
-31.0499,-179.1274,10,5.1,1669545142090
65.4317,-163.8793,15.9,2.2,1669545128464
65.4013,-163.8307,4.2,1.4,1669545097254
65.4529,-163.8868,18.6,1.2,1669544948703
64.8789,-149.0832,19.9,1.4,1669544838297
52.7846,-174.6422,193.001,3.2,1669544605850
33.9501667,-118.3995,14.4,1.01,1669544117780
36.0203333,-120.8838333,9.95,0.85,1669544006620
19.1253337860107,-155.42317199707,32.25,2.1400001,1669543798830
46.9994,-112.7519,9.984,2.2,1669543737668
56.3716,-156.8456,16.9,2.1,1669542703111
37.145,-116.5988,6.6,0.4,1669542529730
35.27733333,-98.03166667,6.93,1.64,1669541848140
36.7066,-116.3312,9,0.5,1669541799275
-7.502,127.7984,157.104,4.2,1669541554589
63.0861,-151.4896,9.2,1.2,1669540619883
65.4475,-163.8763,16.3,1,1669540561278
-35.905,-101.8109,10,4.7,1669540497560
19.242000579834,-155.407165527344,32.6100006103516,1.83000004,1669540374130
65.4374,-163.769,5,2.6,1669540183816
63.236,-149.0457,82.2,1.3,1669540088945
31.62981784,-103.9741383,6.093005371,1.6,1669539764571
47.026666666666664,-121.91116666666667,9.43,0.87,1669539758720
51.857,-177.994166666667,3.94,0.88,1669539482410
63.0754,-150.9611,118.2,1.5,1669539304294
38.7988319,-122.7528305,2.33,0.86,1669539198130
39.1848,-119.6141,2.5,0.8,1669539065758
39.1849,-119.6203,5.6,1.1,1669538877123
37.4681667,-118.8826667,5.53,0.46,1669538276240
11.6231,-86.7557,53.074,4.9,1669537956569
69.7432,-143.8376,22.2,1.2,1669537897787
33.5126667,-116.5111667,13.73,0.54,1669537298560
31.62064415,-104.1213775,6.645727539,2,1669536869179
57.6762,-155.6254,93.3,2,1669536745893
59.7422,-152.1265,66.5,1.6,1669536721013
64.2994,-141.0608,2.5,0.8,1669536653316
35.28,-98.01666667,6.39,1.77,1669536531570
33.5253333,-116.51,12.47,0.39,1669536460080
33.5121667,-116.508,13.86,0.98,1669536448450
33.5195,-116.5126667,11.39,0.52,1669536434140
33.5116667,-116.5156667,12.22,1.81,1669536411250
38.8370018,-122.7896652,1.54,0.85,1669535935590
38.8380013,-122.7904968,1.96,0.74,1669535677600
35.27883333,-98.02683333,7.5,2.22,1669535067440
34.9888333,-118.4173333,10.31,0.94,1669534746530
48.7175,-119.6605,8.47,2.4,1669534660670
35.8316667,-117.6571667,10.23,0.98,1669534645570
53.858,-163.6125,25.5,2.2,1669534582501
44.801,-110.7988333,6.74,0.41,1669534168660
61.1639,-150.6041,57.6,2.1,1669534095170
38.8008347,-122.7528305,2.05,1.07,1669533743180
-31.0765,-179.0438,9.522,4.4,1669533477304
63.3556,-151.0514,16.7,0.9,1669533168547
-42.7828,-83.0081,10,4.4,1669532576373
62.2321,-150.1451,20.5,1,1669532467344
40.1833,-119.6068,7.8,0.6,1669532060589
60.2908,-141.1655,0,1,1669532021772
35.5108333,-118.393,4.99,1.96,1669531827320
-18.6411,-177.6504,611.513,4.2,1669531816219
61.3,-152.341666666667,3.14,-0.07,1669531328360
62.1778,-148.9484,40.3,1,1669530527027
-57.3399,-25.8883,61.98,4.8,1669530509847
53.2466,-165.0703,29.356,2.8,1669530189760
60.2887,-141.2609,0,0.9,1669529505904
38.8266667,-122.7895,1.82,0.52,1669529310480
63.2228,-151.0763,2.1,1.3,1669529155311
17.9608333333333,-66.8738333333333,11.05,2.1,1669528688320
61.6819,-151.0084,68,1.5,1669528517362
35.8188333,-118.1158333,13.07,0.93,1669528215550
59.9921,-139.0606,21.4,1.6,1669528210357
36.9646,-117.5081,7.5,0.6,1669528105673
35.6393333,-117.4495,6.62,0.81,1669527947250
12.2102,143.5761,35,4.6,1669527842721
55.4241,-154.364,23.1,2.8,1669527783264
48.696666666666665,-119.646,8.6,1.33,1669527291620
35.28466667,-98.03633333,7.58,1.73,1669526973450
61.1614,-151.7125,78.4,1.4,1669526381036
32.75299072,-100.6572742,7.60542806,2.2,1669526245629
35.8835,-117.7036667,4.33,1.65,1669526223150
35.604,-118.3071667,9.75,1.22,1669526018520
33.1641667,-116.018,3.13,1.73,1669525877580
38.8356667,-122.7929993,1.89,0.77,1669525449720
36.57683333,-98.52816667,3.5,1.74,1669525392509
18.9305,-64.871,5.13,3.18,1669525361700
49.5108,155.4095,80.195,5.4,1669525195159
59.94,-151.9278,57.4,2.9,1669525124868
19.4650001525879,-155.852661132812,10.2299995422363,1.96000004,1669524671750
58.6547,-154.2853,10.7,1.6,1669524631655
-31.0984,-178.7976,10,5,1669524252435
9.3616,126.378,56.023,5,1669524206582
61.8366,-149.5198,44.8,1.3,1669524147371
19.1690006256104,-155.477172851562,31.4699993133545,2.36999989,1669524106900
59.7119,-153.703,129.7,2.1,1669523801367
63.4764,-151.259,11.2,0.9,1669523800714
19.2571659088135,-155.330993652344,13.6000003814697,2.15,1669523658000
19.4086666107178,-155.296340942383,2.21000003814697,2.34,1669523656400
19.2626667022705,-155.376998901367,33.2299995422363,2.03999996,1669523008640
62.7117,-148.9184,61.6,1.2,1669522999316
48.69116666666667,-122.17166666666667,11.77,1.03,1669522959110
60.0072,-141.8411,17.9,1.4,1669522897039
31.68216525,-104.3893176,6.080151367,2.6,1669522864350
33.5991667,-116.7301667,12.71,0.75,1669522422510
61.5761,-149.8193,35.4,0.9,1669522405569
36.6396667,-120.8236667,2.82,1.75,1669522274620
54.7553,-159.6878,25.3,2,1669522189247
-24.3097,-67.0683,176.653,4.2,1669522126825
51.876,-177.963666666667,7.8,1.03,1669521635340
40.3545,-124.5653333,25.42,2.66,1669521615650
40.8448,31.01,10,4.5,1669521465879
65.4406,-144.7934,2.3,1,1669521123224
38.8263321,-122.8544998,2.52,1.19,1669521019740
63.5486,-147.2912,24.4,0.8,1669521010500
38.535,-119.5201,6.3,1.4,1669520515476
62.0484,-150.6741,64.7,2.1,1669519838030
37.1322,-115.1901,0,1.8,1669518156060
60.208,-141.3371,0,1.4,1669518097438
-24.8359,-112.1279,10,5.5,1669517453458
33.2206667,-116.7505,10.27,0.59,1669516994650
60.1645,-151.1258,38.4,1.4,1669516910239
19.1753330230713,-155.358840942383,30.1299991607666,2.44,1669516128540
58.2583333333333,-155.0805,4.73,0.35,1669515797280
48.711333333333336,-119.64816666666667,13.38,1.11,1669515514580
-7.9695,108.2488,76.311,4.5,1669515055208
31.68065352,-104.4097621,6.080151367,2,1669515035652
51.5639,-176.9047,35,3.4,1669514993071
64.8437,-149.2227,14.7,0.7,1669514801386
-15.8652,167.2927,30.329,4.9,1669514361675
-16.7976,-173.4055,37.088,5,1669514233337
33.5133333,-116.5055,13.68,0.5,1669513572880
17.966,-66.8366666666667,10.86,2.69,1669513336240
61.7443,-149.6165,30.4,1.8,1669513256920
18.0341666666667,-66.7413333333333,13.79,2.21,1669513013000
60.1712,-152.7325,15.6,1.3,1669512797978
38.8256683,-122.8560028,2.3,0.78,1669512620790
19.1628,-68.0148,105,4.05,1669512439280
11.1231,-74.0526,42.336,4.3,1669512251080
64.9712,-147.3566,0,1.2,1669512103024
35.641,-117.4531667,7.31,0.65,1669511708420
36.1233333,-118.0516667,3.61,1.12,1669511679640
17.9423333333333,-67.0133333333333,9.93,2.12,1669511571080
51.4035,-176.0098,35,2.8,1669511536398
59.947,-139.716,0,1.5,1669511490052
38.8059998,-122.8079987,1.27,0.35,1669511111940
19.2053337097168,-155.364501953125,32.1300010681152,1.91999996,1669510941920
44.0828333,-110.3235,6.85,0.81,1669510670330
31.62210981,-103.9771976,6.74855957,1.6,1669510426280
61.2995,-141.6649,5.3,0.9,1669510356916
59.8975,-151.54,67.3,1.9,1669509972702
1.9983,96.5702,25.773,4,1669509924607
65.8789,-164.7619,10.3,2.1,1669509782991
18.1806666666667,-65.762,14.86,2.65,1669509655450
38.8381653,-122.8101654,1.91,0.85,1669509565230
63.0736,-149.7646,88,2.1,1669509555329
60.2658,-141.2232,0,1,1669509188528
62.5076,-151.4044,87.1,1.4,1669509185795
60.2061,-141.0844,0,1.4,1669508789294
35.0676667,-118.3205,3.59,1.88,1669508343390
60.3709,-141.2547,0,1.2,1669508234421
19.3943328857422,-155.265167236328,7.01000022888184,2.1099999,1669507527510
60.2827,-141.1266,0,1.1,1669507368140
-29.3849,-70.6427,82.975,4.1,1669507252905
38.1509,-117.9444,11.1,1.3,1669507143694
60.4943333333333,-152.7855,4.84,-0.86,1669507129370
58.793,-137.7574,23.7,1.9,1669506945085
60.4973333333333,-152.791833333333,4.97,-0.81,1669506912180
56.8818333333333,-158.064666666667,6.18,0.31,1669506815720
60.426,-152.766333333333,11.77,-0.68,1669506776040
60.4971666666667,-152.792833333333,5.02,-0.6,1669506728200
36.577,-116.226,4.2,0,1669506648634
19.2014999389648,-155.462661743164,35.5900001525879,2.18000007,1669506549490
58.586,-153.71,76.4,1.9,1669506122510
36.5924,-116.2294,8.3,0.3,1669506026257
19.3931674957275,-155.259826660156,7.55999994277954,1.85,1669506016130
51.8523333333333,-177.986833333333,-1.8,1.6,1669505869130
35.647,-117.4468333,5.7,1.05,1669505379530
33.474,-116.7553333,7.98,0.74,1669505214790
60.1072,-152.8869,111.7,2,1669504795716
57.8887,-155.9999,12.1,1.1,1669504460460
-31.1537,-178.1691,44.504,4.4,1669504183753
60.0629,-141.4787,3,1.6,1669504057139
60.5001666666667,-152.788,4.32,-0.24,1669503847840
60.5016666666667,-152.772166666667,2.8,0.29,1669503539250
38.8366661,-122.8111649,2.11,0.85,1669503336440
37.4395,-114.5441,0,1.4,1669502833893
19.1901664733887,-155.488159179688,29.5599994659424,1.75999999,1669502729060
-5.8769,130.4978,109.736,5.1,1669502360973
61.0825,-148.3688,0,1.3,1669502262128
19.1870002746582,-155.381332397461,31.0499992370605,1.82000005,1669501643920
19.2434997558594,-155.398666381836,30.7299995422363,2.43,1669501169140
36.7715,-121.508,8.22,2.4,1669500996460
40.0524,-119.9826,11.3,0.5,1669500735820
35.99033333,-97.95283333,4.82,1.21,1669500599590
59.5411,-156.0502,11.3,2.2,1669500379106
62.2602,-150.9671,68.9,2,1669500311794
35.99216667,-97.9575,4.83,1.38,1669499973590
63.0369,-150.9081,115.7,1.4,1669499900724
62.891,-144.0461,6.3,1,1669498768111
36.7738333,-121.5083333,8.44,1.54,1669498471870
42.22266666666667,-121.982,7.3,2.15,1669498334400
58.323,-154.8595,1.1,1.1,1669497817505
18.9909992218018,-155.404998779297,36.75,2.45,1669497403100
53.5885,-168.9707,240.444,3.8,1669497345402
18.8146,146.1411,67.353,4.4,1669497104397
59.2195,-151.6987,51.5,2.1,1669495977087
-9.7576,159.6628,22.314,4.4,1669495634930
37.398,-119.9928333,16.15,2.04,1669495334550
18.016,-66.739,12.39,2.51,1669495265790
-37.7905,-75.0685,10,4.2,1669495120167
31.61737405,-103.9848428,5.193225098,1.701044595,1669494982718
54.5749,-159.8053,27.006,2.7,1669494759846
58.2386666666667,-155.165333333333,3.85,-0.08,1669494341280
9.0652,126.1559,76.401,4.7,1669494275896
19.1948337554932,-155.458831787109,34.810001373291,1.95000005,1669494173340
65.2873,-148.9714,14.7,0.7,1669493872237
67.3675,-156.253,12.2,1.1,1669493548422
35.3543,27.7429,35,4.5,1669493375147
59.9237,-153.2478,116.6,1.9,1669492848358
32.319,142.4366,16.325,4.9,1669492819253
57.7829,-157.2876,3.9,1.8,1669492487783
19.406665802002,-155.307495117188,1.66999995708466,1.77999997,1669492302260
65.2708,-138.3485,27,1.4,1669491748431
54.1652,-163.8174,53.4,2,1669491543920
59.0639,-152.8207,68.3,1.9,1669491414913
62.3805,-151.7092,90.9,1.5,1669491413911
-1.6726,136.4911,22.376,4.2,1669491112848
18.9296666666667,-67.1806666666667,16.86,3.18,1669490720400
-32.9935,-178.7059,10,4.4,1669490228286
17.9281666666667,-66.8555,11.82,2.58,1669489909970
24.0523,122.314,31.343,4.3,1669489792178
17.9531666666667,-67.1058333333333,11.31,2.56,1669489397870
61.1944,-152.4942,8.3,0.9,1669489390893
17.9501666666667,-66.9761666666667,12.14,2.07,1669488612670
49.3806,155.6283,68.792,5,1669488246680
37.3965,-119.9928333,15.35,2.25,1669488024570
36.00133333,-97.95966667,5,0.96,1669487575039
58.2402,-155.0788,0.5,0.7,1669487461805
62.0249,-149.8915,50.3,1.2,1669487070490
19.1983337402344,-155.389007568359,31.0200004577637,2.25,1669487037690
4.565,-32.7541,10,4.9,1669486680558
58.2531,-155.0724,3.2,0.6,1669486497338
4.4678,-32.6647,10,4.9,1669486412019
63.087,-150.4874,102.5,1.3,1669486292608
54.2191,-161.5634,35,2.5,1669486201730
61.533,-146.5821,20,1.4,1669486071640
37.607,-118.915,1.11,0.71,1669485916020
19.1721668243408,-155.501327514648,34.6300010681152,2.29,1669485875160
38.515,-122.5781667,7.44,1.63,1669485793030
35.98433333,-97.95433333,4,0.92,1669485772799
33.2168333,-116.7378333,11.79,0.58,1669485772580
18.8358,146.9677,30.864,4.5,1669485470912
54.14,-165.956166666667,7.52,0.33,1669485466830
37.6436,-116.2264,17.3,0.9,1669485356435
58.0628,-156.7043,7.4,1.4,1669485298982
38.7996674,-122.7511673,2.63,0.86,1669485251150
